日线	000001	上证指数												
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6	MACD交易.ENTERLONG	MACD交易.EXITLONG
20090731	3354.678955	3414.14502	3333.718018	3412.062012	22812064	212759392	3374.727295	3335.147217	3233.553467	3144.235596	2627.87793	2355.339355	1	0
20090730	3281.202881	3336.639893	3215.75293	3321.560059	22659097	228951296	3366.835449	3312.915283	3217.368652	3126.516846	2617.983154	2353.04248	0	1
20090729	3419.990967	3454.019043	3174.214111	3266.431885	30281948	303175360	3368.221436	3299.133301	3204.303711	3110.928467	2608.480469	2351.140869	0	0
20090728	3434.320068	3439.924072	3392.427979	3438.371094	24679628	218790304	3374.258301	3291.345215	3191.389404	3095.718262	2598.743408	2349.520508	0	0
20090727	3377.716064	3435.933105	3376.285889	3435.211914	24341992	212417296	3329.225098	3262.023926	3167.438965	3073.639893	2587.654785	2346.880615	0	0
20090724	3343.756104	3398.049072	3306.910889	3372.603027	22721060	208990336	3295.566895	3226.55835	3144.443848	3052.117676	2576.201416	2343.878906	0	0
20090723	3301.103027	3331.062988	3289.224121	3328.48999	19804198	181509536	3258.994629	3200.690918	3122.224365	3031.156494	2564.860352	2341.21167	0	0
20090722	3207.987061	3301.427002	3207.25708	3296.61499	20939936	187782496	3230.044678	3180.145508	3102.052246	3013.450684	2553.711914	2339.015869	0	0
20090721	3275.666992	3279.586914	3207.500977	3213.206055	23579560	215195904	3208.432129	3158.561279	3083.336426	2997.438232	2542.947998	2337.342285	0	0
20090720	3203.887939	3269.179932	3192.904053	3266.919922	23652676	211984016	3194.822266	3146.185547	3067.311279	2983.26123	2532.712646	2335.91626	0	0
20090717	3181.062988	3197.230957	3158.565918	3189.740967	18868742	176252800	3157.549316	3131.960449	3048.780273	2966.641602	2522.106445	2334.350098	0	0
20090716	3209.774902	3221.068115	3175.957031	3183.741943	22121665	205167904	3142.387451	3121.822998	3033.317871	2952.113037	2512.080811	2333.273193	0	0
20090715	3156.625	3188.909912	3156.625	3188.551025	21962320	206725616	3130.246094	3109.474121	3016.825684	2938.229736	2501.836426	2331.79834	0	0
20090714	3088.580078	3147.592041	3088.580078	3145.156982	18116400	177534304	3108.690674	3091.434082	2997.904785	2924.564209	2491.266846	2330.213135	0	0
20090713	3098.956055	3112.875	3076.302002	3080.555908	17472908	167169424	3097.549316	3072.854736	2979.447754	2910.535645	2481.131348	2328.312256	0	0
20090710	3124.789063	3140.043945	3099.987061	3113.931885	18056579	174289456	3106.371582	3062.330322	2964.897461	2898.559814	2470.988037	2326.803955	0	0
20090709	3073.518066	3123.51001	3064.208984	3123.034912	18721019	181390272	3101.258545	3043.758301	2946.388916	2882.526855	2460.874756	2324.955322	0	0
20090708	3057.459961	3097.964111	3011.214111	3080.773926	17503220	177484848	3088.702393	3023.959473	2930.103027	2864.71167	2450.723389	2323.06958	0	0
20090707	3118.268066	3130.066895	3077.476074	3089.449951	19115484	194615504	3074.17749	3008.111816	2916.876709	2849.019287	2440.701904	2321.690674	0	0
20090706	3091.478027	3128.310059	3090.099121	3124.666992	20676475	199131584	3048.159912	2988.436768	2901.798828	2832.624512	2430.989746	2320.326904	0	0
20090703	3035.813965	3088.862061	3029.545898	3088.366943	18036556	174495888	3018.289551	2965.600098	2883.982178	2815.489258	2421.093994	2319.435303	0	0
20090702	3015.076904	3062.563965	3015.076904	3060.253906	18350384	174747712	2986.258301	2944.812744	2867.258301	2800.924561	2411.030518	2318.70166	0	0
20090701	2950.168945	3009.706055	2947.689941	3008.149902	15610417	150140448	2959.216309	2924.17749	2852.607666	2788.138428	2400.70166	2317.672852	0	0
20090630	2990.11792	2997.271973	2953.364014	2959.362061	14577347	136922304	2942.046387	2904.375	2841.129883	2776.292725	2390.907959	2316.682129	0	0
20090629	2930.312988	2976.922119	2918.389893	2975.313965	13850718	137076240	2928.713379	2886.040771	2829.376709	2765.822998	2381.667236	2316.171387	0	0
20090626	2930.501953	2937.614014	2910.344971	2928.210938	11680416	117330488	2912.910889	2867.464355	2816.675293	2754.641846	2372.302246	2315.265869	0	0
20090625	2926.620117	2946.897949	2909.090088	2925.045898	13159827	131177680	2903.367188	2849.019531	2801.911133	2745.827393	2363.337158	2315.317139	0	0
20090624	2889.045898	2923.469971	2880.284912	2922.299072	14896249	152622112	2889.138672	2836.246826	2785.087646	2735.598145	2354.493896	2314.796143	0	0
20090623	2853.490967	2941.054932	2841.9021	2892.697021	14779145	161926240	2866.703613	2825.641846	2769.473145	2724.179932	2345.95166	2314.603516	0	0
20090622	2900.572021	2923.236084	2884.131104	2896.302002	15043672	161241008	2843.368408	2815.160645	2754.718262	2715.27832	2338.410645	2314.507813	0	0
20090619	2861.177002	2886.499023	2847.35791	2880.491943	15360672	166571216	2822.018066	2802.364014	2740.43457	2705.316406	2331.094971	2314.752686	0	0
20090618	2812.989014	2855.415039	2810.853027	2853.903076	14982259	152234608	2794.671875	2789.703857	2728.980713	2695.717529	2323.888428	2315.327637	1	0
20090617	2771.520996	2813.613037	2744.218018	2810.123047	12047208	124135680	2783.35498	2781.037842	2720.119629	2686.165039	2316.579102	2316.201416	0	0
20090616	2762.740967	2797.48291	2753.694092	2776.021973	11061639	115704416	2784.580078	2777.884766	2712.252197	2677.824707	2309.619873	2318.279785	0	1
20090615	2743.031006	2790.977051	2727.739014	2789.549072	11148869	122804320	2786.952881	2772.712646	2705.714111	2667.876221	2302.855957	2320.582275	0	0
20090612	2793.968018	2812.678955	2722.217041	2743.761963	12636534	141124848	2782.710449	2765.885986	2698.230957	2657.164551	2295.894775	2322.903809	0	0
20090611	2812.279053	2828.739014	2787.448975	2797.320068	13484822	145818320	2784.736328	2754.802734	2694.230957	2645.753662	2289.960938	2325.674316	0	0
20090610	2796.903076	2820.574951	2789.996094	2816.24707	14648313	158114672	2778.720947	2733.928223	2685.273682	2632.687744	2283.976074	2328.321289	0	0
20090609	2766.51001	2788.365967	2721.854004	2787.886963	13562168	145030704	2771.189453	2713.304199	2673.44873	2620.432617	2277.488281	2330.789551	0	0
20090608	2753.344971	2795.148926	2729.028076	2768.335938	14162625	147120240	2758.472168	2694.275879	2665.33667	2609.634521	2271.679199	2333.243408	0	0
20090605	2783.858887	2791.648926	2750.376953	2753.891113	15629449	159409520	2749.061279	2678.504395	2656.79248	2599.401611	2265.432129	2336.006348	0	0
20090604	2753.248047	2778.241943	2728.198975	2767.243896	18316424	189882896	2724.868896	2668.256836	2648.723877	2592.133057	2259.161865	2338.492188	0	0
20090603	2722.266113	2778.683105	2717.863037	2778.589111	16232028	169429344	2689.135254	2659.200684	2638.728516	2585.140137	2252.47998	2340.881592	0	0
20090602	2739.441895	2750.879883	2713.466064	2724.302002	16403614	171612368	2655.419434	2646.619385	2627.794434	2575.984863	2245.072021	2343.659424	1	0
20090601	2668.399902	2726.716064	2668.399902	2721.280029	15906118	162047312	2630.079346	2638.715332	2615.458008	2569.645752	2238.157959	2346.705078	0	0
20090527	2601.23999	2635.312988	2592.793945	2632.929932	10530907	115082632	2607.947754	2630.576172	2602.803467	2563.471924	2231.073242	2349.996826	0	0
20090526	2615.006104	2618.800049	2585.909912	2588.574951	11934630	121942696	2611.644531	2633.659912	2591.22876	2559.946777	2225.114258	2353.237549	0	0
20090525	2555.342041	2618.358887	2538.62207	2610.01001	11469383	123584712	2629.265625	2636.619629	2582.067383	2557.450684	2219.358643	2357.302002	0	0
20090522	2595.988037	2617.749023	2578.593018	2597.601074	10083636	110703680	2637.81958	2633.593262	2573.996582	2551.925049	2213.3479	2361.358887	0	0
20090521	2639.141113	2663.227051	2598.868896	2610.62207	14147417	156382656	2647.352051	2636.397705	2567.314209	2544.66748	2207.510254	2365.517822	0	1
20090520	2680.547119	2686.344971	2651.010986	2651.414063	13939449	148167056	2653.204834	2635.080322	2559.850342	2535.893066	2202.166748	2369.705322	0	0
20090519	2679.395996	2688.112061	2660.560059	2676.681885	15026747	158752096	2655.675293	2629.190918	2554.071045	2528.818604	2196.602783	2373.340576	0	0
20090518	2632.569092	2656.843994	2589.613037	2652.779053	11957384	129358688	2643.973389	2618.256348	2548.109863	2520.255371	2191.109375	2377.141846	0	0
20090515	2646.891113	2661.365967	2623.364014	2645.262939	10805081	119376080	2629.366943	2608.969482	2540.66748	2512.672363	2184.856445	2380.984619	0	0
20090514	2631.445068	2651.488037	2610.2229	2639.886963	12391580	138342832	2625.443359	2592.199951	2535.11084	2504.76416	2179.733398	2385.031006	0	0
20090513	2629.031006	2670.212891	2608.316895	2663.766113	14743062	160666192	2616.955566	2575.030518	2529.919434	2495.875	2174.288086	2388.788086	0	0
20090512	2562.363037	2619.691895	2558.962891	2618.172119	11582744	135343408	2602.706299	2548.797607	2523.090332	2485.684082	2168.153564	2393.066895	0	0
20090511	2646.287109	2663.949951	2579.74707	2579.74707	17503718	193385808	2592.539307	2527.515137	2517.866699	2477.55957	2161.827881	2397.637939	0	0
20090508	2586.759033	2634.061035	2574.572021	2625.64502	15849379	174624000	2588.571777	2514.400146	2511.09082	2470.291504	2155.693604	2402.091553	0	0
20090507	2612.123047	2622.112061	2566.121094	2597.447021	17784105	198989824	2558.956787	2498.230957	2498.802246	2459.155029	2149.436523	2405.682861	0	0
20090506	2563.563965	2596.925049	2552.63208	2592.52002	15738691	175516080	2533.105957	2484.620605	2486.299316	2450.520752	2142.355225	2409.191895	1	0
20090505	2577.428955	2590.775879	2552.389893	2567.336914	15392204	173313920	2494.889404	2478.95166	2478.632324	2441.619629	2135.06543	2413.052979	0	0
20090504	2486.685059	2560.543945	2486.225098	2559.910889	14872657	166068240	2462.491699	2477.963379	2471.254639	2432.077881	2128.342529	2417.115967	0	0
20090430	2477.927979	2491.072021	2461.36499	2477.569092	13032342	142065488	2440.228271	2472.365723	2464.523682	2422.272949	2121.232666	2419.989746	0	0
20090429	2401.657959	2477.725098	2395.48291	2468.191895	12354669	140227968	2437.505127	2478.022461	2461.045898	2413.811279	2114.917725	2422.670654	0	0
20090428	2382.884033	2411.437988	2372.343018	2401.437988	9238663	104409760	2436.135986	2484.809082	2456.297119	2405.482178	2108.755859	2425.266113	0	0
20090427	2443.436035	2452.927979	2393.162109	2405.3479	10535710	126570368	2463.01416	2497.383301	2454.127197	2397.210938	2103.440674	2428.038818	0	0
20090424	2477.156006	2481.5271	2445.664063	2448.594971	11038940	124442688	2493.435791	2508.218506	2452.581543	2387.993896	2097.727783	2431.30835	0	0
20090423	2440.676025	2474.145996	2422.789063	2463.954102	11577596	140964352	2504.503662	2507.781738	2448.236816	2377.503418	2092.088135	2434.680176	0	0
20090422	2548.10498	2579.218018	2449.89502	2461.345947	18107729	213984640	2518.539795	2499.373535	2439.616943	2366.672363	2085.916504	2438.218018	0	1
20090421	2523.261963	2552.5979	2499.601074	2535.827881	15781995	180986656	2533.481934	2487.977783	2433.470459	2356.579834	2080.735352	2441.559326	0	0
20090420	2500.173096	2559.035889	2497.321045	2557.456055	14305708	163364672	2531.752441	2478.313232	2422.953125	2342.677246	2075.233154	2445.387695	0	0
20090417	2524.625977	2539.352051	2481.898926	2503.935059	16051091	178011824	2523.001221	2464.545654	2409.134521	2330.529053	2069.719482	2449.044434	0	0
20090416	2542.335938	2549.312012	2497.12207	2534.134033	17824910	202458832	2511.059326	2456.681152	2397.226074	2321.100342	2065.174561	2452.684326	0	0
20090415	2514.591064	2542.540039	2485.926025	2536.055908	17699660	196891456	2480.207764	2444.069336	2381.705566	2309.899414	2060.506836	2456.998047	0	0
20090414	2512.009033	2532.089111	2495.336914	2527.180908	16393368	177057744	2442.473633	2427.785156	2365.818848	2294.411865	2055.46167	2461.252197	0	0
20090413	2468.083008	2522.445068	2464.061035	2513.700928	19059068	208587712	2424.874023	2410.87085	2347.124756	2279.954102	2050.317871	2464.928467	0	0
20090410	2400.013916	2444.980957	2392.800049	2444.226074	15793955	172687696	2406.089355	2396.94458	2327.882324	2265.592529	2045.992798	2468.265137	0	0
20090409	2345.009033	2380.935059	2331.876953	2379.875977	10890936	126747112	2402.302246	2388.692139	2312.364746	2254.826904	2042.435303	2471.804932	0	0
20090408	2429.878906	2435.387939	2346.537109	2347.38501	13815819	162022512	2407.93042	2379.860107	2300.322021	2249.050049	2039.882813	2476.17627	0	0
20090407	2422.100098	2449.537109	2407.506104	2439.181885	11850728	134799536	2413.096191	2378.963623	2290.881348	2244.158936	2036.992676	2481.107178	0	0
20090403	2446.124023	2456.811035	2406.496094	2419.778076	15969476	184928208	2396.867676	2367.59375	2274.859619	2239.712158	2033.954346	2484.996338	0	0
20090402	2417.217041	2450.00293	2417.111084	2425.291016	17500571	203449920	2387.799805	2353.724609	2263.520996	2234.435303	2031.224731	2489.744629	0	0
20090401	2380.979004	2422.625	2380.979004	2408.01709	16918491	196224688	2375.08252	2337.771484	2253.310059	2227.829834	2028.99585	2494.562256	0	0
20090331	2313.883057	2375.711914	2299.157959	2373.212891	13773675	158204720	2351.789795	2319.342041	2242.814941	2221.225098	2027.043579	2499.434814	0	0
20090330	2377.964111	2380.194092	2348.5271	2358.040039	12883378	151774016	2344.831543	2303.853027	2227.72583	2219.432617	2026.381592	2505.128418	0	0
20090327	2380.625977	2392.769043	2361.091064	2374.437988	16496032	202863920	2338.31958	2283.378418	2214.496094	2220.477295	2025.877075	2510.912354	0	0
20090326	2296.047119	2362.048096	2274.89502	2361.704102	14447753	173814544	2319.64917	2258.81958	2199.916748	2218.688965	2024.563599	2516.460938	0	0
20090325	2333.163086	2355.689941	2291.358887	2291.554932	13413162	157223408	2300.460205	2236.037109	2187.894043	2214.9021	2023.228516	2521.689941	0	0
20090324	2359.678955	2369.454102	2327.429932	2338.419922	15206755	177166592	2286.894043	2220.78418	2183.645264	2213.877686	2022.769043	2527.803711	0	0
20090323	2286.246094	2329.183105	2276.810059	2325.47998	15222049	171081296	2262.875488	2202.799316	2176.756836	2211.435303	2020.574585	2534.300293	0	0
20090320	2272.437012	2294.116943	2250.405029	2281.086914	13553856	162400256	2228.437744	2182.125732	2175.771729	2208.07666	2016.994263	2540.883789	0	0
20090319	2227.343994	2268.144043	2220.164063	2265.759033	12950084	156881088	2197.989746	2173.317871	2174.79126	2204.748535	2014.060547	2548.040039	1	0
20090318	2227.980957	2255.009033	2221.587891	2223.725098	12817079	161633264	2171.614014	2168.849365	2172.859619	2199.156738	2011.734497	2555.640869	0	0
20090317	2156.773926	2225.191895	2151.775879	2218.325928	11467189	146705664	2154.674316	2166.287598	2172.166504	2195.29126	2010.533936	2563.330811	0	0
20090316	2122.407959	2158.899902	2108.612061	2153.291016	6298474	84310464	2142.722412	2151.598145	2177.222168	2190.040283	2009.372681	2571.659424	0	0
20090313	2148.417969	2166.021973	2124.979004	2128.8479	7251353	92861384	2135.813965	2145.61377	2189.026855	2185.320068	2009.351563	2580.48999	0	0
20090312	2127.726074	2136.794922	2086.018066	2133.881104	7236789	97057608	2148.645752	2141.01416	2198.624023	2180.713623	2009.492676	2589.14502	0	0
20090311	2199.98291	2203.533936	2133.141113	2139.024902	8989151	115508400	2166.084717	2139.751221	2204.334473	2176.416016	2009.572144	2597.951172	0	0
20090310	2097.138916	2159.268066	2088.162109	2158.568115	7079725	94182424	2177.901123	2146.506348	2210.424316	2171.282471	2010.100464	2607.148193	0	0
20090309	2205.746094	2232.674072	2116.452881	2118.748047	10587584	137818080	2160.473877	2150.714844	2215.753906	2165.800537	2011.090942	2615.908203	0	0
20090306	2180.788086	2221.040039	2171.667969	2193.00708	10754408	137166496	2155.413574	2169.41748	2221.052246	2161.397949	2012.406982	2624.631348	0	0
20090305	2220.149902	2241.760986	2173.490967	2221.075928	15759548	203032992	2133.382324	2176.264893	2220.463623	2153.445801	2013.339478	2633.195557	0	0
20090304	2076.615967	2201.727051	2076.615967	2198.106934	13053489	173558560	2113.41748	2176.869629	2214.310791	2143.416748	2014.206543	2641.263916	0	0
20090303	2047.213013	2088.62793	2037.024048	2071.430908	8159284	109428672	2115.11084	2178.04541	2209.792969	2134.442139	2015.867065	2649.241699	0	0
20090302	2066.229004	2102.112061	2052.991943	2093.447021	7373706	98491888	2140.955566	2202.846191	2209.261963	2127.506592	2018.189453	2658.437256	0	0
20090227	2100.062988	2123.243896	2064.917969	2082.852051	10034224	139240640	2183.421387	2232.440186	2205.173584	2121.070068	2020.261841	2668.172119	0	0
20090226	2201.672119	2237.547119	2102.345947	2121.250977	13026067	167254032	2219.146973	2256.233887	2200.563965	2115.136963	2022.488647	2678.108643	0	0
20090225	2222.506104	2234.018066	2142.601074	2206.573975	13434452	169724320	2240.321777	2268.918213	2194.749023	2107.034912	2024.922974	2688.281006	0	0
20090224	2273.754883	2295.590088	2193.268066	2200.654053	16120020	201875312	2240.979248	2274.342773	2183.671143	2097.616211	2026.578247	2697.727295	0	1
20090223	2249.289063	2313.593994	2219.714111	2305.7771	14110633	176613392	2264.736816	2280.793457	2173.343994	2088.83252	2028.503784	2706.913574	0	0
20090220	2234.36499	2262.332031	2206.210938	2261.478027	11109258	142202944	2281.458496	2272.687012	2157.388672	2074.663818	2030.316284	2715.899658	0	0
20090219	2224.48999	2247.615967	2190.4729	2227.125	11088409	147070128	2293.321289	2264.663086	2142.036621	2059.974854	2031.007935	2724.81665	0	0
20090218	2271.26001	2295.740967	2206.062012	2209.862061	13857689	184776368	2297.514648	2251.752441	2126.690674	2046.834229	2031.780762	2734.306641	0	0
20090217	2387.354004	2402.806885	2316.934082	2319.440918	17229523	218470624	2307.706299	2241.54126	2112.640869	2034.854858	2033.786987	2744.15625	0	0
